state,rMapState,rMapCounty,month,day,year,age,sex,repstat,mass,fa,Pd_intro,years_Pd,disease_time_step,county_centroid_lon,county_centroid_lat,site_mask,fips
NY,new york,jefferson,7,17,2007,adult,female,post-lactating,22,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,17,2007,adult,female,post-lactating,22.5,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,3,2010,adult,female,non-reproductive,17.5,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,3,2010,adult,female,post-lactating,13.5,48,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,male,testes-descended,18.1,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,male,testes-descended,18.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,female,post-lactating,18,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,female,post-lactating,20,45.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,female,post-lactating,18.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,2,2010,adult,female,post-lactating,18.7,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2010,adult,male,testes-descended,16.4,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,adult,male,non-reproductive,20.5,46.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,non-reproductive,16,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,2,2007,adult,female,lactating,19,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,15,2010,adult,female,lactating,20.5,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,26,2010,adult,male,testes-descended,21,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,17,2010,adult,female,lactating,22,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,28,2007,adult,male,non-reproductive,17.5,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,male,non-reproductive,20.5,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,male,non-reproductive,22,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,9,2007,adult,male,testes-descended,20,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2010,adult,female,post-lactating,23.8,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2007,adult,male,testes-descended,17.5,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,male,testes-descended,24,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,female,post-lactating,22.5,45.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,27,2007,adult,male,non-reproductive,18,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,male,testes-descended,21,49,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,male,non-reproductive,18.4,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2007,adult,male,testes-descended,17.5,40,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,male,testes-descended,21.4,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,4,2007,adult,male,non-reproductive,20,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2007,adult,female,post-lactating,19,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,post-lactating,19.5,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,post-lactating,19,42,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,post-lactating,23,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,post-lactating,21,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,lactating,24,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,19,2007,adult,female,post-lactating,21.5,43.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,3,2010,juvenile,male,non-reproductive,16.5,36,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,3,2010,juvenile,female,non-reproductive,18,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,19,2007,adult,female,post-lactating,23.4,49,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,14,2007,adult,male,non-reproductive,19.7,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2007,adult,female,lactating,24,49,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,27,2010,adult,female,post-lactating,20,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,10,2007,adult,male,testes-descended,17,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,10,2007,juvenile,male,non-reproductive,16.5,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,27,2010,juvenile,female,non-reproductive,16.2,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,male,testes-descended,21.5,47.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,11,2007,juvenile,male,non-reproductive,15.6,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,6,2010,adult,male,testes-descended,17,42,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,5,2007,juvenile,female,non-reproductive,17,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,5,2007,juvenile,female,non-reproductive,16,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,1,2010,adult,female,post-lactating,20.8,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,11,2007,juvenile,male,non-reproductive,16.5,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,27,2010,adult,female,post-lactating,19.8,49,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,26,2010,adult,female,lactating,23.4,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,26,2010,adult,female,lactating,22,43,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,1,2010,adult,female,post-lactating,19.8,48,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,8,2010,adult,male,testes-descended,20.5,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,8,2010,adult,male,testes-descended,19.5,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,10,2007,adult,male,testes-descended,27.9,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,juvenile,male,non-reproductive,16,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,juvenile,male,non-reproductive,20.4,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,juvenile,male,non-reproductive,17.9,43,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,adult,male,testes-descended,18,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,adult,male,testes-descended,25.8,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2010,adult,female,post-lactating,19.2,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,25,2010,juvenile,male,testes-descended,15.9,42,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,25,2010,juvenile,male,non-reproductive,18.2,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,21,2010,juvenile,male,non-reproductive,15.5,46.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,21,2010,adult,male,testes-descended,19.5,46.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2010,juvenile,male,non-reproductive,16.25,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,juvenile,male,non-reproductive,15.4,44.4,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,17,2007,adult,male,testes-descended,18.5,40.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,2,2010,adult,female,post-lactating,22.6,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,male,non-reproductive,16.1,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,male,testes-descended,16.5,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,male,testes-descended,20,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,4,2010,adult,male,testes-descended,18.2,42.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,male,testes-descended,16.5,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2010,adult,male,testes-descended,19,44.3,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,male,testes-descended,18,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,10,2010,adult,male,testes-descended,20.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,8,2010,adult,male,testes-descended,24.5,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,25,2007,juvenile,male,non-reproductive,21,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2007,adult,female,lactating,21.1,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,lactating,22.2,43.9,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,lactating,23.4,46.3,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2010,juvenile,female,non-reproductive,18.8,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,25,2010,adult,female,post-lactating,18.8,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,lactating,25.7,46.9,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,juvenile,female,non-reproductive,16.7,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,11,2007,adult,female,post-lactating,20,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,lactating,22.5,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,juvenile,female,non-reproductive,16.5,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,lactating,24,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,lactating,20.5,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,25,2010,juvenile,female,non-reproductive,17.8,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,post-lactating,21.4,51,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,non-reproductive,21,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,non-reproductive,19,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,10,2007,adult,female,post-lactating,21.9,47.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,21,2010,juvenile,female,non-reproductive,16.25,47.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,21,2010,juvenile,female,non-reproductive,15.75,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,9,2007,adult,male,non-reproductive,19,41,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2010,juvenile,female,non-reproductive,16.5,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,31,2010,juvenile,male,non-reproductive,17.2,44.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,11,2007,adult,female,post-lactating,22.4,50,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,2,2010,adult,male,testes-descended,19,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,12,2007,adult,female,lactating,25.7,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,2,2010,adult,male,testes-descended,19.5,35.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,18,2010,juvenile,male,non-reproductive,17,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,18,2010,juvenile,male,non-reproductive,16,46.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,12,2007,adult,female,lactating,21.7,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,12,2007,adult,female,lactating,22,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,post-lactating,18.5,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,17,2007,adult,male,testes-descended,18.5,41,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,12,2007,adult,male,testes-descended,18,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,21,2007,adult,female,post-lactating,23,43.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,21,2010,adult,male,testes-descended,19.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,post-lactating,22.5,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,post-lactating,21,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,20,2010,adult,male,testes-descended,16,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,21,2010,adult,male,testes-descended,17.5,48,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,23,2007,juvenile,male,non-reproductive,11.5,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,23,2010,adult,male,testes-descended,22,43,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,13,2010,adult,male,testes-descended,16.9,46,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,14,2010,adult,male,testes-descended,16,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,post-lactating,20.1,44.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,20,2010,adult,female,lactating,18.6,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,22,2007,adult,female,lactating,23.2,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,adult,male,testes-descended,18.25,44.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,27,2010,adult,male,testes-descended,19.5,48,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,adult,male,testes-descended,19.25,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,8,2007,adult,female,lactating,23,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,27,2007,adult,male,non-reproductive,18.5,43,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,4,2007,adult,female,post-lactating,22.5,46.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2007,adult,female,non-reproductive,22,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2007,adult,female,non-reproductive,16.6,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,juvenile,female,non-reproductive,17.5,43.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,non-reproductive,21,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2007,adult,female,post-lactating,20.5,50,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,post-lactating,22,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,post-lactating,21.5,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,post-lactating,21.5,44.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,post-lactating,21.5,44,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,post-lactating,20,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,female,post-lactating,21,44.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2010,adult,female,post-lactating,22,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,15,2010,adult,female,post-lactating,20,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,adult,female,post-lactating,20,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,juvenile,female,non-reproductive,16.2,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,post-lactating,19,46,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,post-lactating,20,45.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,18,2010,juvenile,female,non-reproductive,17,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,post-lactating,25,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,30,2007,adult,female,post-lactating,20.5,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,29,2007,adult,male,testes-descended,19,41,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,19,2010,adult,female,post-lactating,21,44.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,20,2007,adult,female,post-lactating,21.5,45.5,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,19,2007,adult,female,post-lactating,19.5,51,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,2,2010,adult,male,testes-descended,20.25,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2007,adult,female,post-lactating,23,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,26,2007,adult,female,lactating,21.5,47,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,27,2010,juvenile,female,non-reproductive,18,44,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,17,2010,adult,female,lactating,20.25,46.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,juvenile,female,non-reproductive,17.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,6,25,2010,adult,female,non-reproductive,18.5,43,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,female,post-lactating,17,42,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,juvenile,female,non-reproductive,15,41,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,adult,female,lactating,24.5,47.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,16,2010,juvenile,female,non-reproductive,17.5,45,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,female,lactating,21,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,11,2007,juvenile,male,non-reproductive,14.9,49,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,8,9,2010,adult,male,testes-descended,21,47,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,female,post-lactating,18,45,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,24,2007,adult,female,lactating,21.5,48,2006,1,invasion,-75.9163,44.0317,NY_18,36045
NY,new york,jefferson,7,17,2010,juvenile,female,non-reproductive,20.25,49.5,2006,4,epidemic,-75.9163,44.0317,NY_18,36045
